NOMBDEP;NOMBPROV;NOMBDIST;UBIGEO;BUDGET;SEX_M;SEX_F;AGE_0_2;AGE_3_8;AGE_9_18;AGE_19_45;AGE_46_65;AGE_66_120;AREA_URB;AREA_RUR;CONTRACT_SERV;SUBSIDY;CASES_COVID;UBN_1;UBN_2;UBN_3;UBN_4;UBN_5;UBN_6
PIURA;PIURA;CURA MORI;200107;200000;1091153;1067647;140569;284861;468368;778597;352120;140220;2066523;92277;411369.47;65360;132;93.43;20.84;2.6800001;41.07;1.77;9.2700005
PIURA;PIURA;EL TALLAN;200108;194171.99;318047;308853;41545;105317;137669;212613;91469;39799;592221;34679;99981.25;37240;37;94.970001;21.280001;2.1800001;45.41;1.77;5.23
PIURA;PIURA;LA ARENA;200109;342636.64;2249199;2229301;292655;628016;916599;1640616;733442;283812;4135226;343274;199737.72;242440;379;80.739998;24.42;1.1;41.98;2.4300001;8.04
PIURA;PIURA;LA UNION;200110;348427.98;2361366;2437934;323956;705280;959534;1784552;745192;295913;4714355;84945;199998.29;462840;704;68.129997;20.48;2.97;47.34;1.97;6.0999999
PIURA;PIURA;LAS LOMAS;200111;476502.86;1572664;1531936;171637;423799;638956;1083934;549938;252743;1417783;1686817;368550;123120;281;76.07;6.9899998;48.790001;20.1;2.6199999;5.5999999
PIURA;PIURA;TAMBO GRANDE;200114;1655711.3;6342114;6095886;764517;1742679;2488228;4765487;1921881;807106;5072225;7365775;499943.2;734160;876;73.879997;21.16;44.959999;23.52;4.3499999;5.7199998
PIURA;PIURA;VEINTISEIS DE OCTUBRE;200115;861536.68;9170812;9873888;1081726;2312281;3407156;7923500;3219576;1184243;19036904;7796;17472784.08;840560;2976;37.029999;12.3;1.73;2.71;1.52;1.03
PIURA;AYABACA;AYABACA;200201;1313168.42;1618625;1614175;162058;447206;767414;960842;566171;351686;551409;2681391;339876.8;80560;385;84.879997;10.85;19.73;29.59;3.96;4.8000002
PIURA;AYABACA;FRIAS;200202;226004.1;1086666;1062134;127869;310771;530144;634784;358857;196253;250527;1898273;183336.75;14440;41;90.769997;5.8499999;42.209999;26.059999;3.5699999;14.61
PIURA;AYABACA;JILILI;200203;129487;132968;127432;14111;37014;51233;80215;47000;31804;22794;237606;56553.9;3040;25;88.760002;4.6100001;31.99;12.1;2.45;4.7600002
PIURA;AYABACA;LAGUNAS;200204;199999.3;311177;309223;43089;106150;163457;182994;81946;45694;36686;583714;199905.29;5320;4;93.099998;21.360001;24.110001;72.629997;4.1500001;18.25
PIURA;AYABACA;MONTERO;200205;99984;338313;320187;33213;81729;136215;198842;126121;86722;109623;548877;99984;25840;41;79.849998;8.1800003;10.16;29.290001;1.98;6.8299999
PIURA;AYABACA;PACAIPAMPA;200206;207500;1149741;1146159;164016;384260;552075;696227;348331;163690;145889;2150011;152500;21280;143;90.690002;15.32;33.259998;60.299999;5.79;15.09
PIURA;AYABACA;PAIMAS;200207;318953.8;529144;505156;60241;153045;231304;341583;171823;82384;335287;699013;358578.2;53960;151;83.330002;8.75;9.0600004;26.16;1.65;9.0600004
PIURA;AYABACA;SAPILLICA;200208;370842.52;574990;563810;83149;190071;276694;359518;153599;80327;109093;1029707;199946.52;3040;86;93.75;9.4399996;40.099998;68.389999;3.6199999;13.75
PIURA;AYABACA;SICCHEZ;200209;69145.2;88987;84213;6620;17906;32014;43843;39285;34510;89856;83344;49920;4560;3;83.790001;5.27;11.13;2.73;1.37;5.6599998
PIURA;AYABACA;SUYO;200210;200000;623269;587231;67732;161950;246833;430817;206996;103878;374374;836126;115336;29640;148;74.650002;8.1300001;7.0500002;33.200001;3.6400001;3.4400001
PIURA;HUANCABAMBA;HUANCABAMBA;200301;1695719.84;1399254;1507646;152961;371476;619198;1000193;508210;271629;921874;1985026;2784856.44;114760;283;76.949997;17.6;38.68;25.68;2.76;7.4000001
PIURA;HUANCABAMBA;CANCHAQUE;200302;100000;389339;379061;36781;90005;142689;229665;165190;108829;229233;539167;226949.5;15200;55;76.209999;8.5500002;40.709999;18.49;3.1099999;7.0599999
PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;200000;579391;624609;69774;174488;264166;392679;204128;107743;57225;1146775;200000;8360;3;94.699997;22.24;42.41;28.83;3.6400001;9.4399996
PIURA;HUANCABAMBA;HUARMACA;200304;1005792.32;1892746;1898154;241772;564027;863565;1210375;600482;331882;355789;3435111;626266.79;42560;39;88.449997;23.129999;15.46;27.68;4.4899998;10.24
PIURA;HUANCABAMBA;LALAQUIZ;200305;211984.6;207246;207354;19145;49107;79610;116819;93888;58734;141481;273119;95708.2;9880;14;90.489998;7.54;15.48;22.700001;2.8299999;10.13
PIURA;HUANCABAMBA;SAN MIGUEL DE EL FAIQUE;200306;357550.2;456047;474653;53220;133158;206930;277566;166907;99084;243168;687532;199959;17480;58;85.160004;10.53;23.809999;7.1999998;3.21;8.3800001
PIURA;HUANCABAMBA;SONDOR;200307;199996.8;384985;386715;44675;114879;181621;234085;130672;71502;145059;626641;199996.8;17480;6;88.889999;23.57;31.6;41.040001;1.97;10.05
PIURA;HUANCABAMBA;SONDORILLO;200308;199960.03;506925;559175;66963;164756;236911;344657;169083;89356;34834;1031266;199838.76;3800;0;96.739998;22.82;48.330002;28.280001;2.55;10.81
PIURA;MORROPON;CHULUCANAS;200401;1082318.69;4385556;4448044;514180;1100254;1565135;3269734;1641786;791378;6787476;2046124;2364727.91;1112640;1210;56.52;18.709999;1.47;11.78;2.46;5.1599998
PIURA;MORROPON;BUENOS AIRES;200402;228242;514313;497987;49409;112550;175906;342515;219694;120226;837907;174393;99999.99;111720;26;60.200001;7.8000002;1.7;6.3499999;1.74;6.0300002
PIURA;MORROPON;CHALACO;200403;270635.89;424777;414723;38705;102275;172333;235687;175684;122168;130817;708683;88075.5;25080;51;86.050003;5.3000002;34.32;17.440001;2.2;6.2399998
PIURA;MORROPON;LA MATANZA;200404;200550;759064;748036;90167;202821;266607;538837;283149;133088;997129;509971;200550;43320;41;78.019997;21.110001;0.67000002;8.6899996;2.5999999;8.04
PIURA;MORROPON;MORROPON;200405;201250;808154;812046;79572;184119;291476;553221;342398;179145;1291857;328343;201250;190000;229;60.110001;8.4300003;3.3599999;6.5900002;1.65;5.8600001
PIURA;MORROPON;SALITRAL;200406;206081.95;467131;448969;48000;119242;174053;301187;182485;97188;659670;256430;199800;60040;30;77.290001;7.0700002;1.78;12.63;1.08;7.6100001
PIURA;MORROPON;SAN JUAN DE BIGOTE;200407;137786;355605;335495;33733;90388;131041;214401;149421;77630;425018;266082;100000;46360;35;79.629997;5.6500001;5.1599998;7.7199998;1.88;12.07
PIURA;MORROPON;SANTA CATALINA DE MOSSA;200408;102281;192451;189749;16326;43248;74278;108984;88333;53735;165314;216886;99981;15960;5;77.919998;2.48;3.96;4.3200002;1.2;4.5999999
PIURA;MORROPON;SANTO DOMINGO;200409;182919;314085;311815;21299;52438;116120;171585;156232;114930;96226;529674;0;15960;15;83.449997;2.6800001;34.560001;13.21;2.0699999;6.73
PIURA;MORROPON;YAMANGO;200410;211411.83;454615;436885;43894;111465;189738;258498;188657;107789;196225;695275;199998.83;5320;30;87.050003;8.8900003;11.89;23.110001;5.4499998;8.8900003
PIURA;PAITA;PAITA;200501;852972.06;4909227;5126673;644948;1405606;1932881;4086788;1536558;470691;10035323;577;488437.5;1754840;3011;33.509998;14.72;0.63;9.5500002;2.55;1.9299999
PIURA;PAITA;AMOTAPE;200502;51176.45;143678;134322;15477;31069;41579;106603;54168;30953;269338;8662;0;50160;84;50.529999;10.58;0.25999999;21.690001;1.72;4.0999999
PIURA;PAITA;ARENAL;200503;87796;65138;66062;6006;13859;19980;45389;29566;17208;107524;23676;0;30400;34;47.889999;9.3000002;1.41;11.55;0.56;1.41
PIURA;PAITA;COLAN;200504;199912;840933;834467;103471;234773;275769;623714;288241;160519;1528162;147238;189912;176320;487;63.75;15.43;3;9.9099998;2.02;4.7399998
PIURA;PAITA;LA HUACA;200505;100000;756147;734553;83375;197467;254513;591130;253704;118134;1386539;104161;138389;140600;293;38.98;14.85;1.6799999;9.4300003;2.23;3.8
PIURA;PAITA;TAMARINDO;200506;248931.02;284308;284192;31872;72289;98388;205782;104046;59356;559031;9469;0;69160;90;50.130001;10.17;4.2800002;18.34;1.87;5.3499999
PIURA;PAITA;VICHAYAL;200507;218649.45;334415;314785;45613;87992;112357;228640;104158;74943;499891;149309;40959.15;59280;136;58.57;14.92;12.32;10.93;1.87;5.3099999
PIURA;SULLANA;SULLANA;200601;941310.78;8921948;9574352;930753;2177562;3350846;7326260;3428141;1380106;17679992;816308;9509068.52;3724000;6049;29.24;16.48;6.3499999;3.9300001;2.4200001;1.5599999
PIURA;SULLANA;BELLAVISTA;200602;200095.54;2025393;2103907;200277;481840;742666;1626502;775380;324147;4129300;0;200095.54;779000;1154;32.279999;16.01;1.08;3.04;2.0799999;1.98
PIURA;SULLANA;IGNACIO ESCUDERO;200603;340760.71;1131257;1109743;113780;286224;415197;865438;397343;175771;2235233;5767;190114.02;299440;474;43.150002;12.39;1.9;11.14;1.99;6.5999999
PIURA;SULLANA;LANCONES;200604;390624.93;697563;646437;67649;158809;238990;501935;237105;148606;57114;1286886;199954.95;9880;90;86.660004;15.51;11.19;47.389999;4.2600002;8.9099998
PIURA;SULLANA;MARCAVELICA;200605;286252.78;1649155;1614445;169895;404332;564801;1305374;585427;250295;3064206;199394;217912.98;594320;648;47.380001;9.7700005;10.99;22.540001;2.05;4.4899998
PIURA;SULLANA;MIGUEL CHECA;200606;99970.5;498588;497812;57444;127087;179430;399891;168118;69532;973112;23288;76030.5;76000;273;63.16;18.23;4.5799999;10.38;1.92;4.6599998
PIURA;SULLANA;QUERECOTILLO;200607;378022.14;1443227;1459973;157143;366740;491500;1118407;549278;238985;2678631;224569;757548;670320;354;42.349998;11.74;2.3;5.1900001;2.1800001;4.6199999
PIURA;SULLANA;SALITRAL;200608;123139.47;388814;386486;35821;94819;130307;297211;155925;65874;718963;56337;96200;151240;197;41.060001;9.1199999;2.8699999;3.3800001;0.67000002;2
PIURA;TALARA;PARIÑAS;200701;459744.16;5186915;5346285;561183;1297062;1793164;4057220;2097911;799072;10489220;43979;688170;2275440;1215;17;12.3;2.8699999;10.08;2.1800001;0.94
PIURA;TALARA;EL ALTO;200702;100000;454771;450329;47087;120717;160919;346492;168804;66300;905100;0;410650;254600;150;14.09;7.6500001;0.83999997;4.5799999;1.6799999;0.80000001
PIURA;TALARA;LA BREA;200703;100000;661922;708678;64304;158484;224120;502216;298420;131496;1347388;23212;100000;424840;235;11.86;7.96;2.96;4.3899999;1.29;0.75999999
PIURA;TALARA;LOBITOS;200704;50000;73169;63731;8771;15988;23205;55293;23427;10992;132348;4552;50000;50160;58;11.53;5.3600001;0.80000001;3.22;0.54000002;0.27000001
PIURA;TALARA;LOS ORGANOS;200705;100000;566304;557196;58530;141937;189693;416037;235562;88516;1117947;5553;100000;385320;217;13.79;7.9000001;1.8200001;7.8000002;2.22;0.83999997
PIURA;TALARA;MANCORA;200706;275560.96;675363;682137;76965;181030;237449;557305;226009;84962;1343173;14327;100000;432440;278;21.16;10.44;1.75;4.1999998;3.3;1.16
PIURA;SECHURA;SECHURA;200801;1456365.43;2461796;2533404;384140;816903;993843;1938715;674612;204428;4861225;133975;776150.12;811680;587;36.509998;18.76;1.0700001;21.4;2.5;2.28
PIURA;SECHURA;BELLAVISTA DE LA UNION;200802;130701.04;279268;274532;37420;74379;94129;222559;89855;37305;534281;19519;59185;112480;103;43.459999;14.17;0.38999999;11.51;1.17;1.41
PIURA;SECHURA;BERNAL;200803;135281.96;397987;393713;53473;108909;163999;288269;127042;53126;742385;49315;0;193800;132;55.740002;17.719999;1.0599999;29.559999;1.6900001;2.54
PIURA;SECHURA;CRISTO NOS VALGA;200804;120097.9;229966;243134;35921;74153;98871;176835;63065;25873;306545;166555;96064;20520;25;66.269997;28.24;0.81999999;43.240002;1.1;2.5599999
PIURA;SECHURA;VICE;200805;218000;867738;931262;140446;295098;407478;648753;223027;91244;1754533;44467;139950;308560;125;30.190001;23.66;1.29;28.67;3.1099999;4.5300002
PIURA;SECHURA;RINCONADA LLICUAR;200806;98580.52;172180;174720;22865;45499;66054;120560;63976;28870;346323;577;0;57760;0;48.48;13.4;0.69999999;23.08;0.93000001;1.63
PUNO;PUNO;PUNO;210101;1861452.66;6733346;7244954;604240;1324240;2276641;6251116;2616032;991207;13394012;584288;26550641;6691040;5512;17.049999;10.26;1.62;6.0100002;0.94999999;1.49
PUNO;PUNO;ACORA;210102;365423.38;1216573;1255927;88354;197318;392333;853837;547666;419410;393758;2078742;264950;88920;163;85.980003;11.88;5.9099998;24.82;1.62;9.5699997
PUNO;PUNO;AMANTANI;210103;206831.4;172114;197986;15019;33327;66434;125523;77287;57335;38150;331950;99546;760;47;91.790001;5.73;25.24;10.01;1.63;13.26
PUNO;PUNO;ATUNCOLLA;210104;127883.1;239949;259351;26965;54150;102710;191170;82541;43627;36064;463236;0;4560;43;89.919998;21.74;3.99;28.02;1.6900001;7.1900001
PUNO;PUNO;CAPACHICA;210105;205518;357387;408913;26859;56458;114452;208951;175295;196125;69175;697125;97850;5320;38;93.150002;7.7199998;7.21;26.389999;1.54;22.65
PUNO;PUNO;CHUCUITO;210106;185690.5;342449;393751;29378;54042;110605;231515;168484;149630;91203;644997;126400;11400;45;78.290001;12.07;3.8800001;14.04;1.53;11.27
PUNO;PUNO;COATA;210107;244989.2;346301;375899;36943;86931;139003;269784;124313;69721;205106;517094;60000;12920;22;92.989998;18.57;2.4200001;7.1300001;2.3800001;16.280001
PUNO;PUNO;HUATA;210108;174613.9;161798;177802;16662;36942;63031;113456;64346;47355;35736;303864;50000;7600;9;93.629997;21.450001;8.2299995;5.8099999;1.77;11.21
PUNO;PUNO;MAÑAZO;210109;100000;257853;289647;24886;61942;109193;193280;101519;60188;288441;259059;98280;72960;14;70.489998;13.33;9.71;22.84;1.42;11.62
PUNO;PUNO;PAUCARCOLLA;210110;154105.93;224630;236470;20281;36726;82112;159620;95706;70711;64681;396419;98217.73;16720;23;84.239998;19.799999;3.97;22.379999;1.4400001;11.07
PUNO;PUNO;PICHACANI;210111;187177.82;293449;324251;24774;61934;109290;211564;129021;86927;261330;356370;96362.5;25840;52;83.93;16.469999;14.33;39.959999;1.3099999;12.3
PUNO;PUNO;PLATERIA;210112;267406;381620;393680;28394;64791;120483;246666;173763;148109;54157;721143;199873;3040;23;84.620003;13.77;5.9200001;12.68;2.0899999;7.9699998
PUNO;PUNO;SAN ANTONIO;210113;110475;132314;128586;10524;27625;48343;116309;40560;18745;31571;229329;0;0;11;96.5;22.58;37.060001;69.129997;1.2;5.5900002
PUNO;PUNO;TIQUILLACA;210114;77885.61;80674;91526;6906;12934;24772;48010;42091;39241;36172;136028;0;2280;29;86.919998;14.44;9.8100004;31.610001;1.23;14.17
PUNO;PUNO;VILQUE;210115;99970;151514;151186;15130;30698;55475;120159;55804;27409;95491;207209;90390;19760;18;90.260002;17.98;7.9699998;40.299999;1.6799999;8.1499996
PUNO;AZANGARO;AZANGARO;210201;416976.67;1477998;1577002;167466;359241;616464;1210385;486814;229590;2081165;973835;497534;597360;487;63.57;16.139999;4.73;5.0900002;1.83;7.3499999
PUNO;AZANGARO;ACHAYA;210202;98723;145242;148358;12883;28986;57660;104100;59011;34596;7584;286016;50000;0;19;93.779999;16.52;10.12;48.310001;1.15;7.2800002
PUNO;AZANGARO;ARAPA;210203;121274.33;333778;361722;31892;64927;135049;222207;143151;104403;122271;573229;100000;11400;21;86.660004;10.57;6.0900002;11.37;1.6799999;11.25
PUNO;AZANGARO;ASILLO;210204;367776;682516;761884;62330;154995;303445;497188;279343;155410;373566;1070834;143214;39520;61;84.239998;27.799999;7.21;11.41;2.53;12.71
PUNO;AZANGARO;CAMINACA;210205;124627.74;144406;160094;11636;31063;57866;96617;66697;44049;13506;290994;0;1520;31;89.459999;16.610001;1.96;11.79;1.52;13.84
PUNO;AZANGARO;CHUPA;210206;230099.34;314040;346660;24309;57032;122063;193327;142217;126634;75731;584969;78000;3800;21;91.889999;15.45;2.51;9.71;1.87;20.4
PUNO;AZANGARO;JOSE DOMINGO CHOQUEHUANCA;210207;157922.68;220230;237370;20880;47266;85287;174210;85495;47890;308633;148967;99999.78;36480;19;78.419998;13.43;10.33;2.8;1.4;12.46
PUNO;AZANGARO;MUÑANI;210208;264367.98;324631;344369;33762;84456;142526;239240;108557;64615;195298;473702;100000;28880;1;91.010002;21.860001;20.139999;10.31;1.45;15.07
PUNO;AZANGARO;POTONI;210209;126096;195926;213274;19738;51527;92769;150840;67836;29815;208807;200393;80500;38760;10;91.440002;16.48;13.96;10.5;2.7;9.8500004
PUNO;AZANGARO;SAMAN;210210;209890.58;487723;513277;41553;108037;199660;308839;214411;137539;45500;955500;0;760;162;90.43;14.32;3.3499999;4.6100001;1.88;10.13
PUNO;AZANGARO;SAN ANTON;210211;135418.25;331485;377815;41656;84559;143148;255859;116970;72197;344677;364623;100000;57000;32;87.459999;22.24;15.3;8.96;1.5599999;13.12
PUNO;AZANGARO;SAN JOSE;210212;118471.13;221358;258442;19425;45082;103460;152697;98474;64610;195701;284099;99974.13;15960;10;93.559998;14.64;9.9499998;8.3599997;2.02;13.09
PUNO;AZANGARO;SAN JUAN DE SALINAS;210213;67415.5;137734;157366;11738;26383;61077;99925;57961;39991;16204;278896;35305;1520;9;92.980003;16.219999;1.9;6.7399998;1.23;15.37
PUNO;AZANGARO;SANTIAGO DE PUPUJA;210214;167978.1;212435;245365;16621;41240;75417;142524;104296;81234;16101;441699;98200;4560;12;93.029999;10.14;20.129999;13.68;1.0599999;13
PUNO;AZANGARO;TIRAPATA;210215;68331.48;133515;148685;15897;32937;63381;92162;47484;31690;61199;221001;49800;19760;6;87.029999;14.73;11.93;10.58;1.97;7.0500002
PUNO;CARABAYA;MACUSANI;210301;696543.49;624709;688791;76631;182804;331290;465894;189023;73299;1147910;165590;5984288.47;98800;282;64.050003;12.81;3.21;11.43;2.5;12.97
PUNO;CARABAYA;AJOYANI;210302;116009.5;109034;110366;10215;24427;45079;86161;40749;14878;136681;82719;199997;21280;22;83.82;15.01;19.93;22.389999;2.1099999;12.31
PUNO;CARABAYA;AYAPATA;210303;391842;576708;455992;38425;95174;178354;478425;182463;65522;291186;741514;116781;25080;29;78.129997;15.83;37.700001;18.52;1.3200001;3.53
PUNO;CARABAYA;COASA;210304;324481.65;361142;353258;36647;86843;158139;273189;112163;50640;376245;338155;167000;20520;16;83.849998;18.809999;60.939999;37.689999;1.37;9.9899998
PUNO;CARABAYA;CORANI;210305;184243.63;234755;232645;32204;63519;112491;173123;64186;23653;271734;195666;100000;4560;6;93.910004;23.48;19.74;38.220001;2.6400001;10.56
PUNO;CARABAYA;CRUCERO;210306;341876.95;491103;504097;52087;127274;221341;401923;133271;64970;759755;235445;197200;73720;21;73.989998;15.36;15.22;6.9499998;2.45;8.9200001
PUNO;CARABAYA;ITUATA;210307;201718;485517;341483;30650;77403;133151;399008;141368;49751;75515;751485;0;6840;43;92.279999;10.47;50.810001;38.619999;1.24;5.8699999
PUNO;CARABAYA;OLLACHEA;210308;188213.5;317275;307725;44865;105277;132707;227990;80957;36314;252088;372912;100000;41040;33;67;18.6;20.540001;14.82;5.4899998;5.25
PUNO;CARABAYA;SAN GABAN;210309;204624.18;410445;309055;34870;78069;119602;352365;110385;26874;159914;559586;99998.8;5320;50;82.589996;42.32;53.73;54.59;5.46;1.62
PUNO;CARABAYA;USICAYOS;210310;370088;520762;452238;42647;96178;159150;457236;168256;53975;385157;587843;199634;18240;4;98.160004;30.77;25.370001;33.639999;2.9100001;6.2800002
PUNO;CHUCUITO;JULI;210401;866200.1;943720;1022280;73201;188360;351646;712290;402300;257011;798330;1167670;979580;249280;257;69.989998;10.31;5.5799999;11.92;2.01;9.8199997
PUNO;CHUCUITO;DESAGUADERO;210402;421886.08;651733;645667;65214;124766;209695;550323;250542;105758;765276;532124;199999.98;528960;204;61.139999;13.29;10.38;35.779999;2.1199999;5.6500001
PUNO;CHUCUITO;HUACULLANI;210403;335668;486826;445574;28512;76032;171173;390674;174105;99488;247811;684589;709438.5;6080;21;93.690002;16.51;20.73;15.7;4.1599998;8.46
PUNO;CHUCUITO;KELLUYO;210404;176294;374088;358012;30433;64909;104441;306145;144479;87961;79671;652429;99990;9880;25;93.550003;12.66;4.2600002;29.16;2.3900001;4.0799999
PUNO;CHUCUITO;PISACOMA;210405;257317.2;431723;390977;20322;42970;89176;441429;168139;65921;116070;706630;136530;15200;21;95.690002;31.75;37.139999;32.150002;2.76;1.72
PUNO;CHUCUITO;POMATA;210406;423764.96;657817;700283;49240;118298;253380;420817;304946;229114;267030;1091070;267537;21280;80;77.690002;11.62;1.85;23.959999;1.27;14.81
PUNO;CHUCUITO;ZEPITA;210407;308326.01;852210;850290;67841;180573;332432;555772;349417;232338;220610;1481890;199968.8;43320;72;87.25;15.21;2.5699999;36.360001;1.73;10.54
PUNO;EL COLLAO;ILAVE;210501;553618.64;2318198;2404402;178581;416292;834859;1828372;960591;541700;2126621;2595979;1193965.2;1288960;456;68.029999;12.84;2.99;18.5;2.1099999;8.8599997
PUNO;EL COLLAO;CAPAZO;210502;80922.5;61837;59563;3574;9638;19818;44943;29132;15703;10938;110462;50000;760;0;90.860001;10.86;13.45;16.030001;0.69;2.24
PUNO;EL COLLAO;PILCUYO;210503;305646.5;556748;590752;31189;72341;166342;339615;282976;269548;140351;1007149;199958;11400;26;80.739998;8.3199997;0.81;10.29;1.29;13.79
PUNO;EL COLLAO;SANTA ROSA;210504;182340;177914;185386;13752;33677;59774;122688;85221;52302;110668;252632;44590;62320;59;85.190002;11.5;24.530001;37.869999;1.09;6.8899999
PUNO;EL COLLAO;CONDURIRI;210505;109745.5;138412;135488;11155;24043;45921;103755;53827;36932;65199;208701;99974;6080;1;92.139999;11.47;19.49;40.619999;1.39;10.97
PUNO;HUANCANE;HUANCANE;210601;538007.21;907845;1005755;74262;165949;311154;613285;431571;334802;774360;1139240;1472387.72;153520;332;74.910004;12.97;2.71;28.709999;1.14;10.33
PUNO;HUANCANE;COJATA;210602;114971.43;192998;190302;17319;43764;74876;143530;72284;33394;138552;244748;0;19000;41;77.610001;9.8199997;18.889999;25.07;1.85;6.1100001
PUNO;HUANCANE;HUATASANI;210603;99945.87;157566;162234;14522;28111;50931;121779;65972;41285;140866;178934;99588.5;6840;15;90.529999;18.280001;4.0500002;15.29;2.6700001;11.25
PUNO;HUANCANE;INCHUPALLA;210604;55203.25;130869;141031;8814;21466;50813;80782;69582;43035;15244;256656;0;3040;4;92.059998;16.68;2.5;14.18;0.70999998;11.15
PUNO;HUANCANE;PUSI;210605;143774;239920;261080;21264;46055;82566;158598;118248;79247;79662;421338;109424;7600;17;91.220001;10.62;2.4300001;8.04;1.99;14.84
PUNO;HUANCANE;ROSASPATA;210606;108359;201325;213875;13899;33606;73954;110672;99677;86608;45430;369770;99999;1520;14;91.239998;10.84;5.1300001;18.67;2.3099999;11.07
PUNO;HUANCANE;TARACO;210607;318857;653514;700186;53414;124148;233050;476886;289367;188037;180466;1173234;181000;13680;72;79.330002;14.68;1.14;4.3200002;1.74;12.55
PUNO;HUANCANE;VILQUE CHICO;210608;146201.5;357503;379697;17943;45738;101432;184300;193738;203280;86498;650702;99969.35;6080;62;87.5;8.2600002;5.8899999;32.09;2.8099999;15.82
PUNO;LAMPA;LAMPA;210701;255672.5;557597;614003;53926;120040;191114;441979;234363;140747;572265;599335;1300859.3;81320;324;73.669998;15.52;10.24;20;1.17;3.4200001
